randid,start_date,duration,event_observed,NOAAClimRegion,TempZone,HumidZone,bin_PlantSize_kW,plant_age_months,active_snow_tickets,snow_bin_ticket_minutes,snow_affected_assets,snow_production_level,snow_value_mm,total_daily_snow_mm,low_irradiation,cumulative_snow_mm,hurr_bin_ticket_minutes,hurr_affected_assets,hurr_production_level,HurricanePrep,HurricanePostInspection,hurricane,nearest_hurricane,wind_speed_mean,rain_value_mm,nearest_rain,storm_active_tickets,storm_bin_ticket_minutes,storm_affected_assets,storm_production_level,lightning,storm,duration_minutes_storm,nearest_storm,flood,duration_minutes_flood,nearest_flood,rain,weather_onset
C2S39,2018-09-18,24,1,Southeast,T5,H4,large,32.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,1.0,0,0.0,4.762096076195,0,No,,,Unknown,0,0.0,0,817,0.0,0,719,1.0,1
C2S39,2018-09-24,18,1,Southeast,T5,H4,large,33.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,6,0.0,0.0217333112678554,0,No,,,Unknown,0,0.0,0,823,0.0,0,725,1.0,1
C2S39,2018-09-27,15,1,Southeast,T5,H4,large,33.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,9,0.0,22.8570786068469,0,No,,,Unknown,0,0.0,0,826,0.0,0,728,1.0,1
C2S39,2018-09-28,14,1,Southeast,T5,H4,large,33.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,10,0.0,7.42658605411897,0,No,,,Unknown,0,0.0,0,827,0.0,0,729,1.0,1
C2S39,2018-10-09,3,1,Southeast,T5,H4,large,33.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,21,1.46303846153846,0.531621199568728,0,No,,,Unknown,0,0.0,0,838,0.0,0,740,1.0,1
C2S39,2018-10-10,2,1,Southeast,T5,H4,large,33.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,22,1.4065,1.78222520683775,0,No,,,Unknown,0,0.0,0,839,0.0,0,741,1.0,1
C2S39,2018-10-11,1,1,Southeast,T5,H4,large,33.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,1.0,0,2.64,40.9556910670731,0,No,,,Unknown,0,0.0,0,840,0.0,0,742,1.0,1
C2S39,2018-10-13,4,1,Southeast,T5,H4,large,33.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,1.0,0,0.617166666666667,0.0,1,No,,,Unknown,0,0.0,0,842,0.0,0,744,0.0,1
C2S39,2018-10-14,3,1,Southeast,T5,H4,large,33.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,1.0,0,0.570346153846154,0.0,2,No,,,Unknown,0,0.0,0,843,0.0,0,745,0.0,1
C2S39,2018-10-15,2,1,Southeast,T5,H4,large,33.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,1.0,0,0.600615384615385,0.0,3,No,,,Unknown,0,0.0,0,844,0.0,0,746,0.0,1
C2S39,2018-10-16,1,1,Southeast,T5,H4,large,33.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,1.0,0,0.964071428571429,0.0,4,No,,,Unknown,0,0.0,0,845,0.0,0,747,0.0,1
C2S39,2018-10-26,11,1,Southeast,T5,H4,large,34.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,10,0.0,6.63193308148407,0,No,,,Unknown,0,0.0,0,855,0.0,0,757,1.0,1
C2S39,2018-10-27,10,1,Southeast,T5,H4,large,34.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,11,0.0,34.1529755182259,0,No,,,Unknown,0,0.0,0,856,0.0,0,758,1.0,1
C2S39,2018-10-28,9,1,Southeast,T5,H4,large,34.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,12,2.49207142857143,0.432890284971218,0,No,,,Unknown,0,0.0,0,857,0.0,0,759,1.0,1
C2S39,2018-11-02,4,1,Southeast,T5,H4,large,34.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,17,3.04545833333333,1.81269816423389,0,No,,,Unknown,0,0.0,0,862,0.0,0,764,1.0,1
C2S39,2018-11-03,3,1,Southeast,T5,H4,large,34.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,18,3.94796153846154,9.82885284671678,0,No,,,Unknown,0,0.0,0,863,0.0,0,765,1.0,1
C2S39,2018-11-05,1,1,Southeast,T5,H4,large,34.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,20,1.8625,10.5858721781222,0,No,,,Unknown,0,0.0,0,865,0.0,0,767,1.0,1
C2S39,2018-11-07,9,1,Southeast,T5,H4,large,34.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,22,0.593571428571429,3.38412198909585,0,No,,,Unknown,0,0.0,0,867,0.0,0,769,1.0,1
C2S39,2018-11-08,8,1,Southeast,T5,H4,large,34.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,23,0.918464285714286,2.04724651695485,0,No,,,Unknown,0,0.0,0,868,0.0,0,770,1.0,1
C2S39,2018-11-09,7,1,Southeast,T5,H4,large,34.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,24,2.50064285714286,1.48851902118309,0,No,,,Unknown,0,0.0,0,869,0.0,0,771,1.0,1
C2S39,2018-11-10,6,1,Southeast,T5,H4,large,34.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,25,1.70664285714286,2.31131364497623,0,No,,,Unknown,0,0.0,0,870,0.0,0,772,1.0,1
C2S39,2018-11-13,3,1,Southeast,T5,H4,large,34.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,28,1.60578571428571,114.814035991308,0,No,,,Unknown,0,0.0,0,873,0.0,0,775,1.0,1
C2S39,2018-11-14,2,1,Southeast,T5,H4,large,34.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,29,2.21325,3.52092319663163,0,No,,,Unknown,0,0.0,0,874,0.0,0,776,1.0,1
C2S39,2018-11-15,1,1,Southeast,T5,H4,large,34.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,30,4.15586666666667,16.5038425866225,0,No,,,Unknown,0,0.0,0,875,0.0,0,777,1.0,1
C2S39,2018-11-19,2,1,Southeast,T5,H4,large,34.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,34,0.450857142857143,0.238093289939517,0,No,,,Unknown,0,0.0,0,879,0.0,0,781,1.0,1
C2S39,2018-11-24,3,1,Southeast,T5,H4,large,35.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,39,3.1617,3.67067376307436,0,No,,,Unknown,0,0.0,0,884,0.0,0,786,1.0,1
C2S39,2018-11-25,2,1,Southeast,T5,H4,large,35.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,40,1.9695,10.8224120493434,0,No,,,Unknown,0,0.0,0,885,0.0,0,787,1.0,1
C2S39,2018-11-26,1,1,Southeast,T5,H4,large,35.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,41,1.16373333333333,0.0396439909663535,0,No,,,Unknown,0,0.0,0,886,0.0,0,788,1.0,1
C2S39,2018-12-01,2,1,Southeast,T5,H4,large,35.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,46,1.1565,9.73140046267578,0,No,,,Unknown,0,0.0,0,891,0.0,0,793,1.0,1
C2S39,2018-12-02,1,1,Southeast,T5,H4,large,35.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,47,2.29793333333333,18.7171734020603,0,No,,,Unknown,0,0.0,0,892,0.0,0,794,1.0,1
C2S39,2018-12-08,2,1,Southeast,T5,H4,large,35.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,53,0.4844,0.304752179624465,0,No,,,Unknown,0,0.0,0,898,0.0,0,800,1.0,1
C2S39,2018-12-09,1,1,Southeast,T5,H4,large,35.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,54,3.86683333333333,29.6547021652944,0,No,,,Unknown,0,0.0,0,899,0.0,0,801,1.0,1
C2S39,2018-12-14,2,1,Southeast,T5,H4,large,35.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,59,1.27813333333333,10.7007791084736,0,No,,,Unknown,0,0.0,0,904,0.0,0,806,1.0,1
C2S39,2018-12-15,1,1,Southeast,T5,H4,large,35.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,60,1.7537,22.0439704102974,0,No,,,Unknown,0,0.0,0,905,0.0,0,807,1.0,1
C2S39,2018-12-20,1,1,Southeast,T5,H4,large,35.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,65,1.4085,15.1990638243626,0,No,,,Unknown,0,0.0,0,910,0.0,0,812,1.0,1
C2S39,2018-12-28,8,1,Southeast,T5,H4,large,36.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,73,2.3115,14.0869037902855,0,No,,,Unknown,0,0.0,0,918,0.0,0,820,1.0,1
C2S39,2018-12-29,7,1,Southeast,T5,H4,large,36.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,74,2.1549,18.7403967202027,0,No,,,Unknown,0,0.0,0,919,0.0,0,821,1.0,1
C2S39,2018-12-30,6,1,Southeast,T5,H4,large,36.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,75,0.7406,4.40633295196645,0,No,,,Unknown,0,0.0,0,920,0.0,0,822,1.0,1
C2S39,2018-12-31,5,1,Southeast,T5,H4,large,36.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,76,0.957433333333333,1.23246625980992,0,No,,,Unknown,0,0.0,0,921,0.0,0,823,1.0,1
C2S39,2019-01-01,4,1,Southeast,T5,H4,large,36.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,77,3.06003333333333,0.995732092773059,0,No,,,Unknown,0,0.0,0,922,0.0,0,824,1.0,1
C2S39,2019-01-03,2,1,Southeast,T5,H4,large,36.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,79,1.02778571428571,8.31946752950606,0,No,,,Unknown,0,0.0,0,924,0.0,0,826,1.0,1
C2S39,2019-01-04,1,1,Southeast,T5,H4,large,36.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,80,1.6693125,5.81946301281732,0,No,,,Unknown,0,0.0,0,925,0.0,0,827,1.0,1
C2S39,2019-01-13,3,1,Southeast,T5,H4,large,36.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,89,0.0,20.8905658078171,0,No,,,Unknown,0,0.0,0,934,0.0,0,836,1.0,1
C2S39,2019-01-14,2,1,Southeast,T5,H4,large,36.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,90,0.0,2.59377750992147,0,No,,,Unknown,0,0.0,0,935,0.0,0,837,1.0,1
C2S39,2019-01-18,2,1,Southeast,T5,H4,large,36.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,94,1.4247,2.36089269266438,0,No,,,Unknown,0,0.0,0,939,0.0,0,841,1.0,1
C2S39,2019-01-24,1,1,Southeast,T5,H4,large,37.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,100,4.7039375,19.4871096749259,0,No,,,Unknown,0,0.0,0,945,0.0,0,847,1.0,1
C2S39,2019-02-11,2,1,Southeast,T5,H4,large,37.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,118,1.0199375,0.692308759746627,0,No,,,Unknown,0,0.0,0,963,0.0,0,865,1.0,1
C2S39,2019-02-12,1,1,Southeast,T5,H4,large,37.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,119,2.011125,5.23744044252573,0,No,,,Unknown,0,0.0,0,964,0.0,0,866,1.0,1
C2S39,2019-02-16,22,1,Southeast,T5,H4,large,37.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,123,2.67041666666667,11.5992451507747,0,No,,,Unknown,0,0.0,0,968,0.0,0,870,1.0,1
C2S39,2019-02-17,21,1,Southeast,T5,H4,large,37.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,124,2.00069565217391,5.77930167796059,0,No,,,Unknown,0,0.0,0,969,0.0,0,871,1.0,1
C2S39,2019-02-18,20,1,Southeast,T5,H4,large,37.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,125,1.93732608695652,11.736455248176,0,No,,,Unknown,0,0.0,0,970,0.0,0,872,1.0,1
C2S39,2019-02-20,18,1,Southeast,T5,H4,large,37.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,127,2.86254347826087,10.9625679846569,0,No,,,Unknown,0,0.0,0,972,0.0,0,874,1.0,1
C2S39,2019-02-21,17,1,Southeast,T5,H4,large,38.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,128,1.99980434782609,8.85899041999892,0,No,,,Unknown,0,0.0,0,973,0.0,0,875,1.0,1
C2S39,2019-02-22,16,1,Southeast,T5,H4,large,38.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,129,2.5744375,22.378351426105,0,No,,,Unknown,0,0.0,0,974,0.0,0,876,1.0,1
C2S39,2019-02-23,15,1,Southeast,T5,H4,large,38.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,130,2.6684347826087,5.95563297695843,0,No,,,Unknown,0,0.0,0,975,0.0,0,877,1.0,1
C2S39,2019-02-24,14,1,Southeast,T5,H4,large,38.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,131,2.45708333333333,3.85342192690611,0,No,,,Unknown,0,0.0,0,976,0.0,0,878,1.0,1
C2S39,2019-02-25,13,1,Southeast,T5,H4,large,38.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,132,3.52782608695652,0.892431561358636,0,No,,,Unknown,0,0.0,0,977,0.0,0,879,1.0,1
C2S39,2019-03-01,9,1,Southeast,T5,H4,large,38.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,136,2.04617391304348,6.6186493350004,0,No,,,Unknown,0,0.0,0,981,0.0,0,883,1.0,1
C2S39,2019-03-02,8,1,Southeast,T5,H4,large,38.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,137,1.60076086956522,23.1354913333947,0,No,,,Unknown,0,0.0,0,982,0.0,0,884,1.0,1
C2S39,2019-03-04,6,1,Southeast,T5,H4,large,38.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,139,2.1884347826087,19.1166148920266,0,No,,,Unknown,0,0.0,0,984,0.0,0,886,1.0,1
C2S39,2019-03-09,1,1,Southeast,T5,H4,large,38.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,144,1.94119565217391,12.6093877785309,0,No,,,Unknown,0,0.0,0,989,0.0,0,891,1.0,1
C2S39,2019-03-16,3,1,Southeast,T5,H4,large,38.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,151,3.05871739130435,5.65733594340083,0,No,,,Unknown,0,0.0,0,996,0.0,0,898,1.0,1
C2S39,2019-03-22,3,1,Southeast,T5,H4,large,39.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,157,4.02402173913043,0.963774671582852,0,No,,,Unknown,0,0.0,0,1002,0.0,0,904,1.0,1
C2S39,2019-04-01,0,0,Southeast,T5,H4,large,39.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,167,2.4115,0.648893582676491,0,No,,,Unknown,0,0.0,0,1012,0.0,0,914,1.0,1
C2S4,2018-08-01,243,0,Northeast,T4,H4,small,67.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,0.0,1.35009817513547,0,No,,,Unknown,0,0.0,0,119,0.0,0,2255,1.0,1
C2S4,2018-08-04,240,0,Northeast,T4,H4,small,67.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,0.0,14.8513001318311,0,No,,,Unknown,0,0.0,0,122,0.0,0,2255,1.0,1
C2S4,2018-08-05,239,0,Northeast,T4,H4,small,67.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,0.0,2.82868994520233,0,No,,,Unknown,0,0.0,0,123,0.0,0,2255,1.0,1
C2S4,2018-08-08,236,0,Northeast,T4,H4,small,67.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,0.0,19.0731501180542,0,No,,,Unknown,0,0.0,0,126,0.0,0,2255,1.0,1
C2S4,2018-08-09,235,0,Northeast,T4,H4,small,67.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,0.0,0.767804260637903,0,No,,,Unknown,0,0.0,0,127,0.0,0,2255,1.0,1
C2S4,2018-08-12,232,0,Northeast,T4,H4,small,67.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,0.0,30.0848658183189,0,No,,,Unknown,0,0.0,0,130,0.0,0,2255,1.0,1
C2S4,2018-08-13,231,0,Northeast,T4,H4,small,67.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,0.0,2.08853096296051,0,No,,,Unknown,0,0.0,0,131,0.0,0,2255,1.0,1
C2S4,2018-08-14,230,0,Northeast,T4,H4,small,67.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,0.0,2.19428052851542,0,No,,,Unknown,0,0.0,0,132,0.0,0,2255,1.0,1
C2S4,2018-08-15,229,0,Northeast,T4,H4,small,67.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,0.0,0.370739020784988,0,No,,,Unknown,0,0.0,0,133,0.0,0,2255,1.0,1
C2S4,2018-08-18,226,0,Northeast,T4,H4,small,67.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,0.0,4.69035831356983,0,No,,,Unknown,0,0.0,0,136,0.0,0,2255,1.0,1
C2S4,2018-08-19,225,0,Northeast,T4,H4,small,67.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,0.0,2.68580457986089,0,No,,,Unknown,0,0.0,0,137,0.0,0,2255,1.0,1
C2S4,2018-08-22,222,0,Northeast,T4,H4,small,68.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,0.0,29.5036143710161,0,No,,,Unknown,0,0.0,0,140,0.0,0,2255,1.0,1
C2S4,2018-08-31,213,0,Northeast,T4,H4,small,68.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,0.0,36.1338797668772,0,No,,,Unknown,0,0.0,0,149,0.0,0,2255,1.0,1
C2S4,2018-09-01,212,0,Northeast,T4,H4,small,68.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,0.0,0.201469474037415,0,No,,,Unknown,0,0.0,0,150,0.0,0,2255,1.0,1
C2S4,2018-09-03,210,0,Northeast,T4,H4,small,68.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,0.0,0.972215502261256,0,No,,,Unknown,0,0.0,0,152,0.0,0,2255,1.0,1
C2S4,2018-09-08,205,0,Northeast,T4,H4,small,68.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,0.0,19.2079041783086,0,No,,,Unknown,0,0.0,0,157,0.0,0,2255,1.0,1
C2S4,2018-09-09,204,0,Northeast,T4,H4,small,68.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,0.0,22.5488943169322,0,No,,,Unknown,0,0.0,0,158,0.0,0,2255,1.0,1
C2S4,2018-09-10,203,0,Northeast,T4,H4,small,68.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,0.0,49.0802816335929,0,No,,,Unknown,0,0.0,0,159,0.0,0,2255,1.0,1
C2S4,2018-09-11,202,0,Northeast,T4,H4,small,68.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,0.0,7.59927555447696,0,No,,,Unknown,0,0.0,0,160,0.0,0,2255,1.0,1
C2S4,2018-09-12,201,0,Northeast,T4,H4,small,68.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,0.0,3.36326910002785,0,No,,,Unknown,0,0.0,0,161,0.0,0,2255,1.0,1
C2S4,2018-09-13,200,0,Northeast,T4,H4,small,68.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,0.0,0.466952389428212,0,No,,,Unknown,0,0.0,0,162,0.0,0,2255,1.0,1
C2S4,2018-09-14,199,0,Northeast,T4,H4,small,68.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,0.0,0.926206749871,0,No,,,Unknown,0,0.0,0,163,0.0,0,2255,1.0,1
C2S4,2018-09-15,198,0,Northeast,T4,H4,small,68.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,0.0,3.70454632560411,0,No,,,Unknown,0,0.0,0,164,0.0,0,2255,1.0,1
C2S4,2018-09-18,195,0,Northeast,T4,H4,small,68.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,0.0,0.142948573164927,0,No,,,Unknown,0,0.0,0,167,0.0,0,2255,1.0,1
C2S4,2018-09-19,194,0,Northeast,T4,H4,small,68.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,0.0,23.3717999608501,0,No,,,Unknown,0,0.0,0,168,0.0,0,2255,1.0,1
C2S4,2018-09-24,189,0,Northeast,T4,H4,small,69.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,0.0,39.5775709515079,0,No,,,Unknown,0,0.0,0,173,0.0,0,2255,1.0,1
C2S4,2018-09-25,188,0,Northeast,T4,H4,small,69.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,0.0,10.7201396578489,0,No,,,Unknown,0,0.0,0,174,0.0,0,2255,1.0,1
C2S4,2018-09-26,187,0,Northeast,T4,H4,small,69.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,0.0,2.6042109490714,0,No,,,Unknown,0,0.0,0,175,0.0,0,2255,1.0,1
C2S4,2018-09-27,186,0,Northeast,T4,H4,small,69.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,0.0,0.203471916076296,0,No,,,Unknown,0,0.0,0,176,0.0,0,2255,1.0,1
C2S4,2018-09-28,185,0,Northeast,T4,H4,small,69.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,0.0,16.7619551443645,0,No,,,Unknown,0,0.0,0,177,0.0,0,2255,1.0,1
C2S4,2018-10-03,180,0,Northeast,T4,H4,small,69.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,0.0,4.73052501155621,0,No,,,Unknown,0,0.0,0,182,0.0,0,2255,1.0,1
C2S4,2018-10-05,178,0,Northeast,T4,H4,small,69.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,0.0,1.26900252843136,0,No,,,Unknown,0,0.0,0,184,0.0,0,2255,1.0,1
C2S4,2018-10-06,177,0,Northeast,T4,H4,small,69.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,0.0,0.685882001263611,0,No,,,Unknown,0,0.0,0,185,0.0,0,2255,1.0,1
C2S4,2018-10-09,174,0,Northeast,T4,H4,small,69.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,0.0,0.15167865346509,0,No,,,Unknown,0,0.0,0,188,0.0,0,2255,1.0,1
C2S4,2018-10-11,172,0,Northeast,T4,H4,small,69.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,0.0,5.3466998247434,0,No,,,Unknown,0,0.0,0,190,0.0,0,2255,1.0,1
C2S4,2018-10-12,171,0,Northeast,T4,H4,small,69.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,0.0,82.9335867690929,0,No,,,Unknown,0,0.0,0,191,0.0,0,2255,1.0,1
C2S4,2018-10-14,169,0,Northeast,T4,H4,small,69.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,0.0,0.609938025982828,0,No,,,Unknown,0,0.0,0,193,0.0,0,2255,1.0,1
C2S4,2018-10-15,168,0,Northeast,T4,H4,small,69.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,0.0,0.153802749993106,0,No,,,Unknown,0,0.0,0,194,0.0,0,2255,1.0,1
C2S4,2018-10-16,167,0,Northeast,T4,H4,small,69.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,0.0,9.27203673497051,0,No,,,Unknown,0,0.0,0,195,0.0,0,2255,1.0,1
C2S4,2018-10-20,163,0,Northeast,T4,H4,small,69.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,0.0,2.25504772215691,0,No,,,Unknown,0,0.0,0,199,0.0,0,2255,1.0,1
C2S4,2018-10-21,162,0,Northeast,T4,H4,small,70.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,0.0,0.0486647266220199,0,No,,,Unknown,0,0.0,0,200,0.0,0,2255,1.0,1
C2S4,2018-10-27,156,0,Northeast,T4,H4,small,70.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,0.0,42.873582739563,0,No,,,Unknown,0,0.0,0,206,0.0,0,2255,1.0,1
C2S4,2018-10-28,155,0,Northeast,T4,H4,small,70.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,0.0,7.52460368199798,0,No,,,Unknown,0,0.0,0,207,0.0,0,2255,1.0,1
C2S4,2018-10-30,153,0,Northeast,T4,H4,small,70.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,0.0,0.34693986251061,0,No,,,Unknown,0,0.0,0,209,0.0,0,2255,1.0,1
C2S4,2018-11-02,150,0,Northeast,T4,H4,small,70.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,0.0,0.409879010747788,0,No,,,Unknown,0,0.0,0,212,0.0,0,2255,1.0,1
C2S4,2018-11-03,149,0,Northeast,T4,H4,small,70.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,0.0,10.8313787373952,0,No,,,Unknown,0,0.0,0,213,0.0,0,2255,1.0,1
C2S4,2018-11-05,147,0,Northeast,T4,H4,small,70.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,0.0,0.645800585565914,0,No,,,Unknown,0,0.0,0,215,0.0,0,2255,1.0,1
C2S4,2018-11-06,146,0,Northeast,T4,H4,small,70.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,0.0,15.3441251422727,0,No,,,Unknown,0,0.0,0,216,0.0,0,2255,1.0,1
